"id","curso","aula","link1","link2","tempo"
3072,"FIBRA ÓPTICA","2-7-Caixa de atendimento pré-conectorizada","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=1dfd0065-08f7-4543-b36d-ef028ea8b203",NULL,"00:12:22"
3071,"FIBRA ÓPTICA","2-6-Ponto de Terminação óptica","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=5afdb656-25bb-4759-8584-222db08bfb63",NULL,"00:14:16"
3070,"FIBRA ÓPTICA","2-5-Conectores opticos","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=96d8ed30-8710-49f1-9c7f-7d757a74b390",NULL,"00:19:58"
3069,"FIBRA ÓPTICA","2-4-Emendas ópticas","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=cf79a838-b2e3-4635-b575-19094b307cf2",NULL,"00:11:51"
3068,"FIBRA ÓPTICA","2-3- Cabo optico atendimento de clientes","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=e331a563-3b55-4fa0-a0f4-03ae14991426",NULL,"00:09:42"
3067,"FIBRA ÓPTICA","2-2- Caixa de atendimento tradicional","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=9098a550-a166-4509-95f2-2e1882f5c6e1",NULL,"00:09:33"
3066,"FIBRA ÓPTICA","2-1-Processo da Instalação","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=61980ad0-b708-437d-a359-15b24bede898",NULL,"00:09:30"
3065,"FIBRA ÓPTICA","1-3- Tipos de Fibra Óptica e Comprimento de Onda","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=135c3096-9d7b-4ee4-8ba6-e8a81e5c2c29",NULL,"00:21:52"
3063,"FIBRA ÓPTICA","1-1- O que é a Fibra Óptica e como Funciona","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=6bb00323-8279-4d2b-8af5-b3f9f7c2478a",NULL,"00:17:54"
3062,"FIBRA ÓPTICA","Redes FTTX","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=23678425-f9b5-4851-a8ca-f148cac4f617",NULL,"00:14:18"
3288,"Fibra Óptica de A a Z","Aula 02: Redes GPON","https://b-vz-05e06853-571.tv.pandavideo.com.br/d0df5575-06bb-4e24-b5e7-c69aea88a133/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=d0df5575-06bb-4e24-b5e7-c69aea88a133","00:16:46"
3280,"Fibra Óptica de A a Z","Aula 01: O que é a Internet","https://b-vz-05e06853-571.tv.pandavideo.com.br/2c3c7b17-b211-4819-8bc8-8d9870715ea9/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=2c3c7b17-b211-4819-8bc8-8d9870715ea9","00:08:21"
2843,"Fibra Óptica de A a Z","CAIXAS DE EMENDA E ATENDIMENTO","https://b-vz-05e06853-571.tv.pandavideo.com.br/eb6f0afe-da4c-4dcc-96e5-ae0664d8b9bf/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=156cadaf-b4c0-46af-95a6-f095296da160","00:14:04"
3297,"Fibra Óptica de A a Z","Aula 07 Redes Pre Conectorizadas","https://b-vz-05e06853-571.tv.pandavideo.com.br/c7c31f28-3b8c-4ba7-afad-7f76e5802062/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=c7c31f28-3b8c-4ba7-afad-7f76e5802062","00:29:42"
2841,"Fibra Óptica de A a Z","EMENDAS ÓPTICAS","https://b-vz-05e06853-571.tv.pandavideo.com.br/2aa64558-3b68-4da9-b597-905154e4bd26/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=2aa64558-3b68-4da9-b597-905154e4bd26","00:28:29"
2837,"Fibra Óptica de A a Z","O QUE É E COMO FUNCIONA","https://b-vz-05e06853-571.tv.pandavideo.com.br/9c20d21f-d306-49b6-801b-40d69825418d/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=9c20d21f-d306-49b6-801b-40d69825418d","00:24:21"
2838,"Fibra Óptica de A a Z","ESTRUTURA DOS CABOS OPTICOS","https://b-vz-05e06853-571.tv.pandavideo.com.br/c6e746aa-5e17-4495-8c93-62d08995d82a/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=c6e746aa-5e17-4495-8c93-62d08995d82a","00:44:47"
2839,"Fibra Óptica de A a Z","ATIVOS DE REDE","https://b-vz-05e06853-571.tv.pandavideo.com.br/383b8baa-4f78-47ad-b7cf-f7fa69f152e4/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=383b8baa-4f78-47ad-b7cf-f7fa69f152e4","00:12:51"
2840,"Fibra Óptica de A a Z","LASERS ÓPTICOS (SFPs)","https://b-vz-05e06853-571.tv.pandavideo.com.br/2157f827-a669-4202-9d43-0b3ca5873491/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=2157f827-a669-4202-9d43-0b3ca5873491","00:12:43"
2842,"Fibra Óptica de A a Z","DIO E MINI DIO","https://b-vz-05e06853-571.tv.pandavideo.com.br/67928cf1-5197-432e-85d3-00b48f1ce70d/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=67928cf1-5197-432e-85d3-00b48f1ce70d","00:16:57"
2844,"Fibra Óptica de A a Z","SPLITTER ÓPTICO","https://b-vz-05e06853-571.tv.pandavideo.com.br/1e4e33d4-ddb7-49e8-8cf5-a4c1e0caaab5/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=1e4e33d4-ddb7-49e8-8cf5-a4c1e0caaab5","00:15:32"
2848,"Fibra Óptica de A a Z","LEITURA DE PROJETO","https://b-vz-05e06853-571.tv.pandavideo.com.br/dab8538a-619e-41a1-9814-9693f2461630/playlist.m3u8",NULL,"00:37:39"
2849,"Fibra Óptica de A a Z","DIAGRAMA DE EMENDAS // UNIFILAR","https://b-vz-05e06853-571.tv.pandavideo.com.br/dd4d7137-2bed-48c4-a375-a3bcc0f70d4d/playlist.m3u8",NULL,"00:21:34"
2850,"Fibra Óptica de A a Z","O SINAL DA REDE FTTH","https://b-vz-05e06853-571.tv.pandavideo.com.br/d76d7a70-b674-41bf-a5e4-f7fd01cfcf4d/playlist.m3u8",NULL,"00:16:55"
2852,"Fibra Óptica de A a Z","AULA TIRA DUVIDA 15/03/2021","https://b-vz-05e06853-571.tv.pandavideo.com.br/25dd444f-f435-48c4-8ebc-8ebbc3c0021b/playlist.m3u8",NULL,"01:57:37"
2846,"Fibra Óptica de A a Z","FERRAMENTAS","https://b-vz-05e06853-571.tv.pandavideo.com.br/4f60e3b6-c731-48e7-92e9-037b3e41f809/playlist.m3u8",NULL,"00:26:02"
2845,"Fibra Óptica de A a Z","FERRAGENS","https://b-vz-05e06853-571.tv.pandavideo.com.br/6a273152-115a-43e3-817c-f57735653c97/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=7271ae2e-70c4-4523-b68f-0a3120fd2a55","00:26:18"
3281,"Fibra Óptica de A a Z","Aula 02: Qual o papel do projetista de redes","https://b-vz-05e06853-571.tv.pandavideo.com.br/d00cbbe8-9a8d-4491-a167-6615215cd8ab/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=d00cbbe8-9a8d-4491-a167-6615215cd8ab","00:26:22"
3282,"Fibra Óptica de A a Z","Aula 03: Tipos de projetos","https://b-vz-05e06853-571.tv.pandavideo.com.br/f79534cf-071e-4629-9267-ae0bf062203d/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=f79534cf-071e-4629-9267-ae0bf062203d","00:08:55"
3283,"Fibra Óptica de A a Z","Aula 04:  Redes FTTx (FTTD, FTTA, FTTB...)","https://b-vz-05e06853-571.tv.pandavideo.com.br/8c1717cc-0487-43f9-9e71-f86c525b50ca/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=8c1717cc-0487-43f9-9e71-f86c525b50ca","00:14:14"
3284,"Fibra Óptica de A a Z","Aula 01: O que é e como funciona","https://b-vz-05e06853-571.tv.pandavideo.com.br/43ad0e2a-d81d-4a59-a07d-4b8e78314cee/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=43ad0e2a-d81d-4a59-a07d-4b8e78314cee","00:08:33"
3285,"Fibra Óptica de A a Z","Aula 02: Tipos de Fibra e Comprimentos de onda","https://b-vz-05e06853-571.tv.pandavideo.com.br/cfccfe3a-067e-4cd8-9b21-8c2a23269171/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=cfccfe3a-067e-4cd8-9b21-8c2a23269171","00:20:40"
3286,"Fibra Óptica de A a Z","Aula 03: Tipos e Estrutura dos Cabos Ópticos","https://b-vz-05e06853-571.tv.pandavideo.com.br/7cb3d4c4-0165-4ce5-b855-9f4c636927cc/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=7cb3d4c4-0165-4ce5-b855-9f4c636927cc","00:39:55"
3287,"Fibra Óptica de A a Z","Aula 01: Redes EPON","https://b-vz-05e06853-571.tv.pandavideo.com.br/8222351b-6429-41c1-bdf1-5476fe5a8979/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=8222351b-6429-41c1-bdf1-5476fe5a8979","00:20:07"
3290,"Fibra Óptica de A a Z","Aula 04: As redes PON de 40G","https://b-vz-05e06853-571.tv.pandavideo.com.br/e4ccfa54-9062-4930-91cb-0b79e57dc064/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=e4ccfa54-9062-4930-91cb-0b79e57dc064","00:08:08"
3292,"Fibra Óptica de A a Z","Aula 02: Cordões Ópticos","https://b-vz-05e06853-571.tv.pandavideo.com.br/ce11a48c-2892-4049-afa7-18804258e64d/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=ce11a48c-2892-4049-afa7-18804258e64d","00:14:13"
3293,"Fibra Óptica de A a Z","Aula 03: DIO, Mini DIO e PTO","https://b-vz-05e06853-571.tv.pandavideo.com.br/6e36e856-5635-48ae-8b78-a64a39631f17/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=6e36e856-5635-48ae-8b78-a64a39631f17","00:11:45"
3796,"INSTALAÇÃO BLINDADA","Lançamento do cabo externo2","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=4d28fb00-10c5-4411-bcdc-42689e27dfbb",NULL,"00:45:52"
3294,"Fibra Óptica de A a Z","Aula 04: Caixa de Emenda","https://b-vz-05e06853-571.tv.pandavideo.com.br/d4258fa8-60e3-4bbf-9765-d86d7a73e6b7/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=d4258fa8-60e3-4bbf-9765-d86d7a73e6b7","00:14:09"
3295,"Fibra Óptica de A a Z","Aula 05: Caixa de Atendimento","https://b-vz-05e06853-571.tv.pandavideo.com.br/8e27d7b3-5b75-46b5-8a35-99c2f7ffd278/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=8e27d7b3-5b75-46b5-8a35-99c2f7ffd278","00:10:47"
2847,"Fibra Óptica de A a Z","O QUE É UM PROJETO DE REDE","https://b-vz-05e06853-571.tv.pandavideo.com.br/7fe6dc62-144e-4b17-885d-9cf2c1f079a5/playlist.m3u8",NULL,"00:20:37"
3299,"Fibra Óptica de A a Z","Aula 09: Resumo do curso","https://b-vz-05e06853-571.tv.pandavideo.com.br/afa2bcb9-2a14-46cf-9f9f-4152d1fd58d6/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=afa2bcb9-2a14-46cf-9f9f-4152d1fd58d6","00:09:57"
3298,"Fibra Óptica de A a Z","Aula 08: Ferragens","https://b-vz-05e06853-571.tv.pandavideo.com.br/10aa01ed-7d19-4160-8945-c7edaa6b17d6/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=10aa01ed-7d19-4160-8945-c7edaa6b17d6","00:29:46"
3291,"Fibra Óptica de A a Z","Aula 01: Junções Ópticas (emendas e conectores)","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=59c5e680-acc8-4cfc-930a-7e46fcb62731","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=de1ae31b-bb6e-46dd-b11b-a2ba83bf1f90","00:33:47"
3289,"Fibra Óptica de A a Z","Aula 03: Redes XGPON e XGSPON","https://b-vz-05e06853-571.tv.pandavideo.com.br/b8c7b49f-1958-4510-b92e-f9e81d6029fe/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=b8c7b49f-1958-4510-b92e-f9e81d6029fe","00:14:25"
3296,"Fibra Óptica de A a Z","Aula 06: Splitters Ópticos","https://b-vz-05e06853-571.tv.pandavideo.com.br/276211b5-eb62-42e3-a223-024cef4204a1/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=276211b5-eb62-42e3-a223-024cef4204a1","00:17:31"
2437,"FIBRA OPTICA DO ZERO","REDES PRÉ CONECTORIZADAS","https://b-vz-05e06853-571.tv.pandavideo.com.br/26cc59cc-7b74-481d-beb1-bd2fae26ea6f/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=26cc59cc-7b74-481d-beb1-bd2fae26ea6f","00:10:14"
2444,"FIBRA OPTICA DO ZERO","AULA EXTRA: COMO CONSEGUIR UM EMPREGO EM UM PROVEDOR DE INTERNET","https://b-vz-05e06853-571.tv.pandavideo.com.br/27fedd40-a277-4a92-95e9-6977d64a74b1/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=27fedd40-a277-4a92-95e9-6977d64a74b1","00:29:43"
2443,"FIBRA OPTICA DO ZERO","OPORTUNIDADES E PROXIMOS PASSOS NA SUA CARREIRA PROFISSIONAL","https://b-vz-05e06853-571.tv.pandavideo.com.br/e93db519-3687-445b-97ea-081f2a225db3/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=e93db519-3687-445b-97ea-081f2a225db3","00:15:31"
2442,"FIBRA OPTICA DO ZERO","RESUMO DO CURSO","https://b-vz-05e06853-571.tv.pandavideo.com.br/d5945000-9740-4e07-af9d-1d4c217cb625/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=d5945000-9740-4e07-af9d-1d4c217cb625","00:12:41"
2441,"FIBRA OPTICA DO ZERO","FERRAMENTAS PARA AFERIÇÃO","https://b-vz-05e06853-571.tv.pandavideo.com.br/7e932778-4677-4201-892d-4cfe42c7268b/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=7e932778-4677-4201-892d-4cfe42c7268b","00:16:07"
2440,"FIBRA OPTICA DO ZERO","FERRAMENTAS PRA LIMPEZA","https://b-vz-05e06853-571.tv.pandavideo.com.br/e0fb586f-e072-479a-b1f2-85db99ac0770/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=e0fb586f-e072-479a-b1f2-85db99ac0770","00:13:39"
2439,"FIBRA OPTICA DO ZERO","FERRAMENTAS PRA CONSTRUÇÃO","https://b-vz-05e06853-571.tv.pandavideo.com.br/74e45c4b-a3ac-45cf-96b7-d6fb786ae33a/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=74e45c4b-a3ac-45cf-96b7-d6fb786ae33a","00:22:07"
2421,"FIBRA OPTICA DO ZERO","O QUE É A FIBRA ÓPTICA E COMO ELA FUNCIONA","https://b-vz-05e06853-571.tv.pandavideo.com.br/ad540507-68f4-4d91-a519-639e9e747bc8/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=ad540507-68f4-4d91-a519-639e9e747bc8","00:11:24"
2415,"FIBRA OPTICA DO ZERO","COMO USAR A PLATAFORMA DE ENSINO FIBERSCHOOL","https://b-vz-05e06853-571.tv.pandavideo.com.br/59bd95f6-6d96-49a2-b2f1-c5d330a8ba78/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=59bd95f6-6d96-49a2-b2f1-c5d330a8ba78","00:03:57"
2422,"FIBRA OPTICA DO ZERO","TIPOS DE FIBRA E COMPRIMENTO DE ONDA","https://b-vz-05e06853-571.tv.pandavideo.com.br/9350e137-d1ae-48a8-ae44-764a4f699971/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=9350e137-d1ae-48a8-ae44-764a4f699971","00:20:21"
2419,"FIBRA OPTICA DO ZERO","ENDEREÇOS DE IP","https://b-vz-05e06853-571.tv.pandavideo.com.br/d62d5332-3e0f-4b74-b494-28e392f2fb91/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=d62d5332-3e0f-4b74-b494-28e392f2fb91","00:09:34"
2420,"FIBRA OPTICA DO ZERO","COMUNICAÇÕES PTP PMP","https://b-vz-05e06853-571.tv.pandavideo.com.br/b3e5a0fd-a207-4a4d-9558-c20f2cc5a943/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=b3e5a0fd-a207-4a4d-9558-c20f2cc5a943","00:06:35"
2424,"FIBRA OPTICA DO ZERO","AS REDES FTTX","https://b-vz-05e06853-571.tv.pandavideo.com.br/edb1c617-2830-4a75-bab0-e63d73e95e27/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=78915dc0-1360-436d-89ea-708f2dcd3a75","00:18:58"
2423,"FIBRA OPTICA DO ZERO","ESTRUTURA DOS CABOS OPTICOS","https://b-vz-05e06853-571.tv.pandavideo.com.br/151865c9-8bd9-44cc-9d3c-801e1d7056e7/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=151865c9-8bd9-44cc-9d3c-801e1d7056e7","00:48:44"
2425,"FIBRA OPTICA DO ZERO","REDES PONTO A PONTO","https://b-vz-05e06853-571.tv.pandavideo.com.br/3e9adbc6-62e2-4bfd-a707-44d6ab2516ab/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=3e9adbc6-62e2-4bfd-a707-44d6ab2516ab","00:18:14"
2426,"FIBRA OPTICA DO ZERO","REDES EPON","https://b-vz-05e06853-571.tv.pandavideo.com.br/4edea8c8-b527-4d4a-81b1-54021e70d487/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=4edea8c8-b527-4d4a-81b1-54021e70d487","00:28:27"
2427,"FIBRA OPTICA DO ZERO","REDES GPON","https://b-vz-05e06853-571.tv.pandavideo.com.br/e5a73875-c0e7-4dd7-bb0a-ccf0821cd159/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=e5a73875-c0e7-4dd7-bb0a-ccf0821cd159","00:21:03"
2429,"FIBRA OPTICA DO ZERO","REDES PON 40G","https://b-vz-05e06853-571.tv.pandavideo.com.br/594b5707-b8ed-459d-b1e1-f0f4c9dd7f9d/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=594b5707-b8ed-459d-b1e1-f0f4c9dd7f9d","00:08:04"
2430,"FIBRA OPTICA DO ZERO","REDES CWDM E DWDM","https://b-vz-05e06853-571.tv.pandavideo.com.br/21cc158d-7cd9-4ea1-99fa-38f4cac5b3d8/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=21cc158d-7cd9-4ea1-99fa-38f4cac5b3d8","00:10:04"
2431,"FIBRA OPTICA DO ZERO","JUNÇÕES ÓPTICAS","https://b-vz-05e06853-571.tv.pandavideo.com.br/7f639f7f-4a9d-480d-a9dd-cc99c24ec790/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=7f639f7f-4a9d-480d-a9dd-cc99c24ec790","00:20:28"
2432,"FIBRA OPTICA DO ZERO","CORDÕES ÓPTICOS","https://b-vz-05e06853-571.tv.pandavideo.com.br/dbdaab2e-d770-4228-a26b-573c2b765fdd/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=dbdaab2e-d770-4228-a26b-573c2b765fdd","00:10:10"
2433,"FIBRA OPTICA DO ZERO","DIO, Mini DIO e PTO","https://b-vz-05e06853-571.tv.pandavideo.com.br/e23791f5-a2e3-4809-a396-073545ccec50/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=e23791f5-a2e3-4809-a396-073545ccec50","00:10:43"
2434,"FIBRA OPTICA DO ZERO","CAIXAS DE EMENDA ÓPTICA","https://b-vz-05e06853-571.tv.pandavideo.com.br/d6196267-dbf3-49f4-8bc6-20cc07450320/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=d6196267-dbf3-49f4-8bc6-20cc07450320","00:10:02"
2435,"FIBRA OPTICA DO ZERO","CAIXAS DE ATENDIMENTO","https://b-vz-05e06853-571.tv.pandavideo.com.br/849c0f91-c557-43a9-a0f5-3a285c421f73/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=849c0f91-c557-43a9-a0f5-3a285c421f73","00:08:42"
2436,"FIBRA OPTICA DO ZERO","SPLITTER ÓPTICO","https://b-vz-05e06853-571.tv.pandavideo.com.br/8eeccc2a-9830-446f-ad19-e588bab2a714/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=8eeccc2a-9830-446f-ad19-e588bab2a714","00:23:59"
2438,"FIBRA OPTICA DO ZERO","FERRAGENS","https://b-vz-05e06853-571.tv.pandavideo.com.br/b121d2cc-8c63-48c0-bfc5-400b82ecebaf/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=b121d2cc-8c63-48c0-bfc5-400b82ecebaf","00:12:42"
3819,"FIBRA ÓPTICA DO ZERO","Boas vindas","https://b-vz-05e06853-571.tv.pandavideo.com.br/b0aef71d-d441-4088-9d44-be876ce53d59/playlist.m3u8",NULL,"00:17:06"
2876,"FUSÃO, MONTAGEM DE CAIXAS E DIO","FERRAGEM E AJUSTES","https://b-vz-05e06853-571.tv.pandavideo.com.br/7b7a5c39-2dd5-4b8d-85b7-0721d56f1eb3/playlist.m3u8",NULL,"00:23:18"
2875,"FUSÃO, MONTAGEM DE CAIXAS E DIO","MONTAGEM DE CEO","https://b-vz-05e06853-571.tv.pandavideo.com.br/5f23bba9-b88e-424d-8b10-b452a1dee8e3/playlist.m3u8",NULL,"01:31:26"
2416,"FIBRA OPTICA DO ZERO","PORQUE TRABALHAR COM FIBRA OPTICA","https://b-vz-05e06853-571.tv.pandavideo.com.br/43226566-458e-42aa-94c4-b42a2f2a7d8a/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=43226566-458e-42aa-94c4-b42a2f2a7d8a","00:16:50"
2417,"FIBRA OPTICA DO ZERO","O MERCADO DE TRABALHO ATUAL","https://b-vz-05e06853-571.tv.pandavideo.com.br/3ba140fd-1773-49bf-9742-5df863a91db5/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=3ba140fd-1773-49bf-9742-5df863a91db5","00:15:30"
2418,"FIBRA OPTICA DO ZERO","ONDE FICA A INTERNET","https://b-vz-05e06853-571.tv.pandavideo.com.br/dcb14da3-5b02-4573-9fd7-9a4f10b7a9ed/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=dcb14da3-5b02-4573-9fd7-9a4f10b7a9ed","00:10:18"
2428,"FIBRA OPTICA DO ZERO","REDES XGPON E XGSPON","https://b-vz-05e06853-571.tv.pandavideo.com.br/51288609-826a-4209-980c-bd84008fa28b/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=434a90e7-5667-48fd-b939-037c8a9d72c8","00:14:18"
2869,"FUSÃO, MONTAGEM DE CAIXAS E DIO","O QUE É UMA FUSAO E OS TIPOS DE MAQUINA","https://b-vz-05e06853-571.tv.pandavideo.com.br/662abda1-333d-4f49-9b42-14dc6d185095/playlist.m3u8",NULL,"00:13:23"
2870,"FUSÃO, MONTAGEM DE CAIXAS E DIO","CLIVADOR DE PRECISAO","https://b-vz-05e06853-571.tv.pandavideo.com.br/7a5e7aa2-7cf9-4576-b2bb-e20531a5f23e/playlist.m3u8",NULL,"00:23:36"
2871,"FUSÃO, MONTAGEM DE CAIXAS E DIO","A MAQUINA DE FUSÃO","https://b-vz-05e06853-571.tv.pandavideo.com.br/0ef90b21-e5b6-48c3-aa93-546414016417/playlist.m3u8",NULL,"00:20:06"
2872,"FUSÃO, MONTAGEM DE CAIXAS E DIO","O PROCESSO DE FUSAO E FERRAMENTAS","https://b-vz-05e06853-571.tv.pandavideo.com.br/da911fb6-6b1c-41c4-b1bb-6d0014488f3d/playlist.m3u8",NULL,"00:20:34"
2873,"FUSÃO, MONTAGEM DE CAIXAS E DIO","MONTAGEM DE DIO","https://b-vz-05e06853-571.tv.pandavideo.com.br/39d746fc-c265-4fa8-a6d2-c10549e0ba3e/playlist.m3u8",NULL,"00:53:27"
2874,"FUSÃO, MONTAGEM DE CAIXAS E DIO","MONTAGEM DE CTO","https://b-vz-05e06853-571.tv.pandavideo.com.br/dd364f9f-abe1-48b0-9cc6-a1eb718db99c/playlist.m3u8",NULL,"00:45:17"
2878,"FUSÃO, MONTAGEM DE CAIXAS E DIO","SANGRIA DO CABO ÓPTICO","https://b-vz-05e06853-571.tv.pandavideo.com.br/16fbcec4-dbec-4d80-a860-7e6cb8e62ced/playlist.m3u8",NULL,"00:40:17"
2877,"FUSÃO, MONTAGEM DE CAIXAS E DIO","IDENTIFICANDO OS TUBOS E FIBRAS","https://b-vz-05e06853-571.tv.pandavideo.com.br/7c893bea-68e6-41cc-a1ac-7f88c41cfb62/playlist.m3u8",NULL,"00:17:31"
3030,"GESTÃO DESCOMPLICADA (DOMINE A","Liberação de conteúdo","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=555b8bf8-01c3-48c3-a94f-8ef2b79610bb","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=embed","00:02:04"
3032,"GESTÃO DESCOMPLICADA (DOMINE A","Liberação e bloqueio de provas","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=2654225a-804b-45d8-b854-25fa12450cd7","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=embed","00:01:55"
3033,"GESTÃO DESCOMPLICADA (DOMINE A","Configuração de conteúdo","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=7b0d7906-589a-461a-842e-f451f3805397","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=embed","00:03:12"
3034,"GESTÃO DESCOMPLICADA (DOMINE A","O que pode ser personalizado","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=f4976355-3b65-4f67-bd5c-cccba4dfe6bc","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=embed","00:01:00"
3035,"GESTÃO DESCOMPLICADA (DOMINE A","Onde fazer a personalização","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=dafb9e8e-72a7-4cea-b161-7b9b0848cc22","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=embed","00:10:26"
